"app_score","rev_body_len","rev_pos_ascend","rev_pos_descend","avg_cosine_similarity_text","avg_levenshtein_dist_text","numeric_text_ratio","rev_rating","stdev_revApp_rating","avg_words_freq_text","num_unique_words_text","unique_words_to_words_text_ratio","avg_num_letters_per_word","stdev_revrating_avgrevratingapp","automated_readability_index_text","avg_cosine_similarity_title","avg_levenshtein_dist_title","brand_names_in_title","avg_words_freq_title","num_unique_words_title","unique_words_to_words_title_ratio","stdev_num_words_title_text","first_rev","only_rev","brand_names_in_text","polarity_text","predicted"
4.27938652038574,12,4,45,0.559545392347027,25.0612244897959,0.166666666666667,5,0.509550678049676,1,1,1,12,0.259753511456283,35.59,0.102040816326531,1.20408163265306,0,1,1,"1","0","1","1","0","1","Normal"
4.27938652038574,7,2,48,0.519675944558062,23.4285714285714,0,5,0.509550678049676,1,1,1,7,0.259753511456283,12.04,0.102040816326531,1.20408163265306,0,1,1,"1","0","1","0","0","2","Normal"
4.27938652038574,6,26,20,0.671893418828057,24.3265306122449,0,5,0.509550678049676,1,1,1,6,0.259753511456283,7.33,0.102040816326531,1.20408163265306,0,1,1,"1","0","1","1","0","2","Normal"
4.27938652038574,13,7,40,0.435269295350269,24.0204081632653,0,5,0.509550678049676,1,2,1,6.5,0.259753511456283,10.185,0.102040816326531,1.20408163265306,0,1,1,"1","0.707106781186548","1","1","0","2","Normal"
4.27938652038574,13,19,31,0.492942207008402,24.2448979591837,0,5,0.509550678049676,1,3,1,4.33333333333333,0.259753511456283,0.48,0.102040816326531,1.20408163265306,0,1,1,"1","1.4142135623731","1","0","0","2","Normal"
4.27938652038574,11,46,3,0.483411846417453,24.6734693877551,0.0909090909090909,5,0.509550678049676,1,3,1,3.66666666666667,0.259753511456283,-2.66,0.102040816326531,1.20408163265306,0,1,1,"1","1.4142135623731","1","1","0","1","Normal"
4.27938652038574,8,3,47,0.42110480442469,23.0816326530612,0,5,0.509550678049676,1,2,1,4,0.259753511456283,-1.59,0.102040816326531,1.20408163265306,0,1,1,"1","0.707106781186548","1","1","0","1","Normal"
4.27938652038574,7,39,7,0.519675944558062,23.4285714285714,0,5,0.509550678049676,1,1,1,7,0.259753511456283,12.04,0.102040816326531,1.20408163265306,0,1,1,"1","0","1","1","0","2","Normal"
4.27938652038574,23,36,12,0.355396209720579,27.734693877551,0.0434782608695652,5,0.509550678049676,1,4,1,5.75,0.259753511456283,7.6525,0.102040816326531,1.20408163265306,0,1,1,"1","2.12132034355964","1","1","0","1","Normal"
4.27938652038574,14,11,35,0.434217056213363,24.5918367346939,0,5,0.509550678049676,1,3,1,4.66666666666667,0.259753511456283,2.05,0.102040816326531,1.20408163265306,0,1,1,"1","1.4142135623731","1","1","0","0","Normal"
4.27938652038574,8,47,4,0.733995859519398,24.530612244898,0,5,0.509550678049676,1,1,1,8,0.259753511456283,16.75,0.955971087224383,22.3265306122449,0,1,4,"1","2.12132034355964","1","1","0","1","Normal"
4.27938652038574,35,8,41,0.358507635290793,34.4285714285714,0,5,0.509550678049676,1,7,1,5,0.259753511456283,5.62,0.102040816326531,1.20408163265306,0,1,1,"1","4.24264068711928","1","1","0","2","Normal"
4.27938652038574,44,48,1,0.353060274950612,40.3673469387755,0,5,0.509550678049676,1,6,1,7.33333333333333,0.259753511456283,16.11,0.102040816326531,1.20408163265306,0,1,1,"1","3.53553390593274","1","1","0","2","Normal"
4.27938652038574,34,21,25,0.359498412524878,34,0,5,0.509550678049676,1,6,1,5.66666666666667,0.259753511456283,8.26,0.102040816326531,1.20408163265306,0,1,1,"1","3.53553390593274","1","0","0","2","Normal"
4.27938652038574,17,12,36,0.361744123389415,25.1632653061224,0,5,0.509550678049676,1,3,1,5.66666666666667,0.259753511456283,6.76,0.102040816326531,1.20408163265306,0,1,1,"1","1.4142135623731","1","0","0","2","Normal"
4.27938652038574,13,9,42,0.401729885395144,24.1020408163265,0,5,0.509550678049676,1,3,1,4.33333333333333,0.259753511456283,0.48,0.102040816326531,1.20408163265306,0,1,1,"1","1.4142135623731","1","0","0","2","Normal"
4.27938652038574,47,49,2,0.454553815800598,42.9387755102041,0,1,2.31887644669651,1,8,1,5.875,2.56867361328991,10.24125,0.102040816326531,1.20408163265306,0,1,1,"1","4.94974746830583","1","1","0","2","Normal"
4.27938652038574,37,16,32,0.341734656082828,34.8979591836735,0,1,2.31887644669651,1,7,1,5.28571428571429,2.56867361328991,6.96571428571428,0.102040816326531,1.20408163265306,0,1,1,"1","4.24264068711928","1","0","0","0","Normal"
4.27938652038574,15,27,21,0.547823519110223,25.7959183673469,0,5,0.509550678049676,1,4,1,3.75,0.259753511456283,-1.7675,0.102040816326531,1.20408163265306,0,1,1,"1","2.12132034355964","1","1","0","1","Normal"
4.27938652038574,57,28,22,0.373964952618328,49.2857142857143,0,4,0.197556103136872,1,11,1,5.09090909090909,0.447353269730265,10.417,0.102040816326531,1.20408163265306,0,1,1,"1","7.07106781186548","1","1","0","1","Normal"
4.27938652038574,60,45,5,0.339299485436802,51.8979591836735,0,3,0.904662884323419,1,13,1,4.61538461538461,1.15446005091681,8.12,0.102040816326531,1.20408163265306,0,1,1,"1","8.48528137423857","1","1","0","0","Normal"
4.27938652038574,27,5,46,0.411001181527833,29.7551020408163,0,5,0.509550678049676,1,5,1,5.4,0.259753511456283,6.504,0.102040816326531,1.20408163265306,0,1,1,"1","2.82842712474619","1","1","0","2","Normal"
